Column_0,Column_1,Column_2,Column_3,Column_4,Column_5,Column_6,Column_7,Column_8,Column_9,Column_10,Column_11,Column_12,Column_13,Column_14,Column_15,Column_16,Column_17,Page
,,,55,23,,5,,,,,1,1,1,1,1,2,,124
,MIOOLESEX,,,,,,,,,,,,,,,,,124
,LAKEHURST,,,,,,,,,,,,,,,,,124
,N J,,55 56,17,,,,,,,,1,1,1,1,1,,124
,KANAWHA W VA,,55,17,,10,1,,,,1,1,1,1,2,3,,124
,DENVER COUNTY,,54,10,,2,,,,,1,1,1,1,,2,,124
,GRAND TOTAL,,54 55,67,,,,,,,,,,,,,,124
,PT WORONZOF ALASKA,,56,12,,2,,,,,,,,,,2,,124
