Column_0,Column_1,Column_2,Column_3,Column_4,Column_5,Column_6,Column_7,Column_8,Column_9,Column_10,Column_11,Column_12,Column_13,Column_14,Column_15,Column_16,Column_17,Page
,,,,23,,50,9,,,1,1,8,9,,20,23,,104
,,,95,,,,,,,,,,,,,,,104
,LAKEHURST N J,,55 56,17,,,,,,,,1,1,,1,1,,104
,KANAWHA co VA,,55,17,,60,14,,,1,1,1,11,,31,42,,104
,DENVER COUNTY,,54 55,10,,90,28,1,1,,,23,29,31,39,42,,104
,,,,,,,,,,,1,1,8,11,22,31,,104
,GRAND TOTAL,,54 36,67,,90,il,,,1,,,,,,,,104
,PT ALASKA,,55 56,12,,20,,,,,,,,,,20 20,,104
